# Khong et al. yeast stress granule transcriptome, Table S2
# Changed #DIV/0! and NS values to NA
#gene_ID	gene_name	avReads(SG)	avReads(Total)	FC(SG/tot)	p-value	SG classification	length	5prime UTR length	ORF length	3primeUTR length	codon optimality	initiation rate	ribosome density	class (Chartron et al. )	t1/2 (Neymotin et al.)	fraction GC content
ORF	gene	avReads.sg	avReads.total	foldchange.sg.total	p.value	sg.classification	length	length.utr5	length.orf	length.utr3	codon.optimality	initiation.rate	ribosome.density	class.chartron	halflife.min	fraction.gc
YNL242W	ATG2	10470.96478	4253.834656	2.461535444	2.0028E-08	enriched	4975	0	4779	196	0.404268675	0.000424086	2.2104	Exception	8.1	0.379
YDL077C	VAM6	9573.185548	4068.280035	2.353128463	2.07668E-08	enriched	3371	171	3150	50	0.440952381	0.00013465	0.5326	Cytonuclear	9.6	0.358
YGL216W	KIP3	6857.257863	2901.664055	2.363215636	2.27824E-08	enriched	2470	0	2418	52	0.449131514	NA	1.0103	Cytonuclear	7.4	0.418666667
YDR017C	KCS1	13228.73896	5700.400334	2.320668407	2.30484E-08	enriched	3401	96	3153	152	0.426260704	1.25631E-05	0.4441	Cytonuclear	5.1	0.383333333
YDR052C	DBF4	10888.55688	4753.442492	2.290667636	2.3605E-08	enriched	2322	0	2115	207	0.436879433	NA	0.9294	Cytonuclear	4.2	0.38
YLR106C	MDN1	273664.5722	38202.32386	7.163558249	2.38266E-08	enriched	15013	129	14733	151	0.467114641	8.57584E-05	2.8925	Exception	6.5	0.379666667
YKR086W	PRP16	8356.04497	3567.393874	2.342338768	2.46444E-08	enriched	3216	0	3216	0	0.435634328	9.11696E-05	0.3478	Cytonuclear	7.1	0.383333333
YLR047C	FRE8	7075.06162	2343.42435	3.019112446	2.49107E-08	enriched	2061	0	2061	0	0.433770015	NA	0.5103	TMD	6.9	0.384666667
YOR033C	EXO1	7165.715977	3017.209726	2.374947924	2.53357E-08	enriched	2241	132	2109	0	0.456614509	2.99862E-05	0.1769	Cytonuclear	9.3	0.383333333
YPL150W	YPL150W	11039.193	3742.390851	2.949770199	2.54572E-08	enriched	2928	111	2706	111	0.400221729	6.81781E-05	0.1658	Cytonuclear	7	0.385666667
YML103C	NUP188	34733.1875	12235.09995	2.838815183	2.54957E-08	enriched	5056	39	4968	49	0.456521739	7.59346E-05	1.2813	Cytonuclear	6.4	0.339333333
YLR289W	GUF1	2824.602674	1089.667311	2.592169779	2.57298E-08	enriched	2078	67	1938	73	0.394736842	8.95055E-05	0.2923	mito	6.9	0.386333333
YJR152W	DAL5	1937.698488	724.3457417	2.675101648	2.65316E-08	enriched	1896	193	1632	71	0.476102941	NA	NA	TMD	17.4	0.391
YNL085W	MKT1	52312.50264	23392.37324	2.236305915	2.68428E-08	enriched	3018	250	2493	275	0.51143201	5.75027E-05	1.7755	Cytonuclear	NA	0.364
YOL067C	RTG1	3203.933214	1276.226133	2.510474539	2.7503E-08	enriched	1596	60	534	1002	0.483146067	4.43633E-05	1.4127	Cytonuclear	8.1	0.498
YDR488C	PAC11	2946.691606	1180.978972	2.495126226	2.8459E-08	enriched	2426	0	1602	824	0.400749064	4.72128E-06	0.4815	Cytonuclear	9.3	0.5
YPL016W	SWI1	12504.02345	5430.012785	2.302761328	2.8459E-08	enriched	4426	369	3945	112	0.466920152	5.71125E-05	NA	Exception	3.4	0.352333333
YIL092W	YIL092W	2923.755496	1155.622036	2.53002747	2.99979E-08	enriched	1902	0	1902	0	0.389589905	1.47541E-05	0.3933	Cytonuclear	6	0.384666667
YGR233C	PHO81	12203.46758	4822.463381	2.530546449	3.1259E-08	enriched	3671	95	3537	39	0.413910093	2.90652E-06	1.0534	Cytonuclear	4.5	0.357666667
YPR021C	AGC1	8150.965982	3567.717592	2.28464439	3.19694E-08	enriched	3020	219	2709	92	0.428571429	1.23302E-05	0.5715	Exception	12.1	0.346333333
YJR090C	GRR1	16750.91933	7390.720704	2.26647982	3.29746E-08	enriched	3595	19	3456	120	0.408854167	2.51869E-05	1.0523	Cytonuclear	5.7	0.362666667
YPR117W	YPR117W	45448.13063	8896.844405	5.108342752	3.75246E-08	enriched	7874	334	7470	70	0.401204819	NA	0.088	TMD	8	0.367
YDL088C	ASM4	9087.067792	3944.79172	2.303560857	3.75246E-08	enriched	1877	156	1587	134	0.451795841	1.78466E-06	0.9154	Cytonuclear	6	0.378666667
YOR304W	ISW2	14032.94034	6101.138494	2.300052745	3.89552E-08	enriched	3624	176	3363	85	0.458519179	3.27398E-05	0.8709	Cytonuclear	6.2	0.367
YLR087C	CSF1	49249.88182	10191.36457	4.832511042	3.98955E-08	enriched	8978	43	8877	58	0.410611693	NA	1.1275	TMD	7.7	0.371333333
YOR381W	FRE3	2030.095542	753.1404283	2.695507325	3.99803E-08	enriched	2289	81	2136	72	0.43258427	NA	0.03	SSTMD	8.1	0.397666667
YML068W	ITT1	3082.778046	1237.948139	2.490231981	4.09925E-08	enriched	1546	60	1395	91	0.412903226	3.67941E-05	0.1109	Cytonuclear	8.3	0.375666667
YHR077C	NMD2	13419.00111	5835.172559	2.299675112	4.25302E-08	enriched	3487	51	3383	53	0.431192661	NA	0.7255	Cytonuclear	7.2	0.357666667
YBL095W	YBL095W	3196.336405	1288.608716	2.480455367	4.3629E-08	enriched	933	0	813	120	0.420664207	NA	0.1233	mito	12.5	0.432
YLR305C	STT4	32831.0878	12498.91703	2.626714597	4.48795E-08	enriched	5754	14	5703	37	0.457653866	5.58434E-05	1.5021	Cytonuclear	8	0.384
YOL028C	YAP7	2797.656901	1123.480017	2.490170595	4.4935E-08	enriched	1431	210	738	483	0.418699187	2.26652E-05	0.8764	Cytonuclear	6.2	0.432333333
YLR135W	SLX4	4037.385392	1680.351539	2.402702826	4.52947E-08	enriched	2350	50	2247	53	0.423230975	1.71426E-05	0.6347	Cytonuclear	7.5	0.378
YOL004W	SIN3	80614.701	20958.58819	3.846380313	4.66746E-08	enriched	4932	203	4611	118	0.457384515	0.000109865	4.4204	mito	8.1	0.403
YMR172W	HOT1	5406.390379	2312.278152	2.338122849	4.924E-08	enriched	2160	0	2160	0	0.409722222	NA	0.5335	Exception	7.8	0.410333333
YDL156W	CMR1	4205.617883	1762.204314	2.386566557	5.04639E-08	enriched	1569	0	1569	0	0.445506692	NA	1.8479	Cytonuclear	6.8	NA
YGR023W	MTL1	5057.881226	1257.631893	4.021750126	5.10826E-08	enriched	1716	0	1656	60	0.423913043	NA	NA	SSTMD	1.5	0.417333333
YBL013W	FMT1	1919.370733	747.8533507	2.566506831	5.26081E-08	enriched	1206	0	1206	0	0.395522388	NA	NA	mito	8.1	0.491
YNL187W	SWT21	2118.40321	834.7780397	2.537684401	5.26081E-08	enriched	1433	236	1074	123	0.421787709	6.84821E-05	NA	Cytonuclear	8	0.450666667
YLR035C	MLH2	3500.478631	1476.086552	2.371458927	5.60315E-08	enriched	2088	0	2088	0	0.431034483	3.92134E-05	0.4841	Exception	12.3	0.384
YDR180W	SCC2	9460.076375	4152.435194	2.278199642	5.7575E-08	enriched	4524	0	4482	42	0.435073628	5.21408E-05	1.1715	Exception	9.2	0.347
YMR066W	SOV1	4212.579489	1749.061399	2.408480051	5.87944E-08	enriched	2697	0	2697	0	0.399332592	3.19215E-06	0.1565	mito	7.3	0.338666667
YDR273W	DON1	1453.471918	511.7663077	2.840108652	6.00867E-08	enriched	1274	64	1098	112	0.461748634	7.91582E-06	NA	Cytonuclear	8.5	0.397
YML037C	YML037C	1509.90823	555.9755938	2.715781496	6.03394E-08	enriched	1023	0	1023	0	0.401759531	0.0002534	0.5828	Cytonuclear	6.8	0.404
YDR534C	FIT1	2009.032474	405.3054527	4.956835543	6.06892E-08	enriched	1587	0	1587	0	0.671077505	NA	NA	SS	6.1	0.473666667
YKL072W	STB6	5185.014991	2201.612838	2.355098453	6.35426E-08	enriched	2663	206	2301	156	0.417209909	2.02017E-05	0.6944	Cytonuclear	6	0.367333333
YPL040C	ISM1	7310.962414	3172.356697	2.304583977	6.43698E-08	enriched	3013	0	3009	4	0.427716849	NA	0.7276	mito	7.5	0.388333333
YGL251C	HFM1	2719.630145	1116.295462	2.436299562	6.85729E-08	enriched	3961	0	3716	245	0.398989899	1.56258E-05	0.1577	Cytonuclear	7.4	0.361666667
YOR363C	PIP2	8158.545969	3390.15503	2.406540674	6.92089E-08	enriched	3329	49	2991	289	0.450351053	3.55689E-05	0.3398	Exception	6.3	0.375333333
YJR094C	IME1	1179.355929	422.821401	2.78925316	7.01593E-08	enriched	1292	65	1083	144	0.465373961	NA	NA	Cytonuclear	1.8	0.345666667
YIR031C	DAL7	3491.394233	1448.234527	2.410793395	7.11191E-08	enriched	1773	75	1665	33	0.522522523	NA	0.0212	Cytonuclear	9.9	0.401666667
YLL018C-A	COX19	2439.818296	988.8926589	2.467222579	7.29526E-08	enriched	415	40	297	78	0.424242424	2.26372E-05	NA	Cytonuclear	8.6	0.488333333
YDR275W	BSC2	2259.180678	890.0945067	2.538135739	7.91741E-08	enriched	1283	170	708	405	0.411016949	1.17239E-05	0.0616	Exception	15.7	0.385666667
YGR217W	CCH1	13812.53343	6091.537882	2.267495286	7.95904E-08	enriched	6213	53	6120	40	0.401470588	2.62687E-05	1.02	Exception	6.6	0.375
YGR042W	YGR042W	2774.00424	1126.792988	2.461857918	8.28946E-08	enriched	923	21	816	86	0.4375	6.87047E-06	0.2116	Cytonuclear	10.6	0.391
YLR385C	SWC7	1214.754961	402.4957544	3.018056583	8.53928E-08	enriched	399	0	399	0	0.398496241	4.06587E-06	NA	SS	7.6	0.428666667
YPR097W	YPR097W	14913.81037	6698.917089	2.226301681	8.72235E-08	enriched	3617	226	3222	169	0.437616387	1.17758E-05	0.6847	Cytonuclear	7.3	0.357
YLR425W	TUS1	16775.18719	4319.793054	3.883331211	9.11628E-08	enriched	4186	198	3924	64	0.414373089	6.27373E-05	0.8661	Cytonuclear	6.2	0.373333333
YAL011W	SWC3	3137.229079	1232.167323	2.546106378	9.29067E-08	enriched	1977	0	1878	99	0.468051118	3.71623E-05	0.7748	Cytonuclear	6.5	0.416
YOR233W	KIN4	9862.118369	4433.951699	2.22422774	9.37757E-08	enriched	2403	0	2403	0	0.439450687	1.65879E-05	0.2844	Cytonuclear	8.2	0.409666667
YNR065C	YNR065C	13179.42118	3137.234776	4.20096745	1.01074E-07	enriched	3448	41	3351	56	0.464637422	2.56228E-06	NA	TMD	5.6	0.389666667
YLR116W	MSL5	3845.614334	1654.181679	2.324783536	1.09234E-07	enriched	1567	0	1431	136	0.438155136	0.000162557	1.5231	Cytonuclear	5.9	0.429
YOL063C	CRT10	8329.546618	3719.096821	2.239669204	1.11042E-07	enriched	2940	35	2874	31	0.425887265	9.10169E-05	0.2177	Cytonuclear	9.2	0.392
YIL006W	YIA6	1799.700573	701.3658007	2.565994195	1.18313E-07	enriched	1155	2	1122	31	0.419786096	2.83589E-05	NA	TMD	8.3	0.452666667
YEL043W	YEL043W	14044.51533	6454.377543	2.175967432	1.2635E-07	enriched	2948	8	2871	69	0.470219436	2.20271E-05	1.3526	SS	5.9	0.404333333
YLR272C	YCS4	9527.625384	4312.130244	2.20949388	1.32104E-07	enriched	3664	82	3531	51	0.435004248	4.7753E-05	1.3688	Exception	7.9	0.362
YGL212W	VAM7	2000.032608	778.2606494	2.569875028	1.32421E-07	enriched	951	0	951	0	0.447949527	NA	0.909	Cytonuclear	7.8	0.455333333
YHR009C	TDA3	24353.55721	11408.67758	2.13465207	1.42695E-07	enriched	1782	77	1572	133	0.498091603	1.10575E-06	0.4793	Exception	11	0.431333333
YGR150C	CCM1	7725.181755	3454.815622	2.23606195	1.46753E-07	enriched	2724	29	2595	100	0.411560694	4.59431E-05	0.2102	mito	9.1	0.352
YBR238C	YBR238C	5610.516515	2525.13503	2.221867919	1.46753E-07	enriched	2552	124	2196	232	0.546448087	4.05549E-05	2.3072	mito	4	0.383
YNL170W	YNL170W	2252.06176	565.6309539	3.981503744	1.49638E-07	enriched	396	0	396	0	NA	3.16519E-05	NA	NA	10.9	NA
YHR205W	SCH9	17815.67626	7664.673358	2.324388194	1.52478E-07	enriched	2655	0	2475	180	0.475151515	1.89055E-05	3.4759	Cytonuclear	6	0.409333333
YIR015W	RPR2	1492.575719	557.5942606	2.676813275	1.6761E-07	enriched	435	0	435	0	0.393103448	4.73068E-05	0.6794	Cytonuclear	8.5	0.436333333
YLR132C	USB1	3475.382381	1499.452017	2.317768318	1.79121E-07	enriched	913	27	873	13	0.422680412	NA	NA	mito	6.8	NA
YLR277C	YSH1	6920.408307	3066.083668	2.257083973	1.86131E-07	enriched	2551	149	2340	62	0.448717949	NA	0.5131	Cytonuclear	8.6	0.377
YER169W	RPH1	5772.012385	2550.264466	2.263299537	1.87092E-07	enriched	2761	159	2391	211	0.415307403	7.31755E-06	0.6434	Cytonuclear	6.6	0.407333333
YKL038W	RGT1	20237.50502	6884.114022	2.939739952	1.90969E-07	enriched	3703	35	3513	155	0.428693424	4.33076E-05	0.871	Exception	8	0.423333333
YJR036C	HUL4	4235.71637	1004.654037	4.216094511	1.94283E-07	enriched	2732	0	2679	53	0.375139978	1.96278E-06	0.1588	Exception	6.9	0.367666667
YBL104C	SEA4	9047.338862	3440.509901	2.629650582	1.94487E-07	enriched	3199	7	3117	75	0.443695861	NA	0.7424	Cytonuclear	7.5	0.39
YFR026C	ULI1	849.5198773	291.2976315	2.916329504	1.96886E-07	enriched	751	143	510	98	0.394117647	3.38817E-05	NA	SS	12.3	0.415666667
YJL074C	SMC3	11269.61871	5110.675812	2.205113204	1.97485E-07	enriched	3823	44	3693	86	0.516653128	5.05507E-05	1.969	Cytonuclear	8.5	0.360333333
YNL201C	PSY2	10533.56513	4741.675691	2.221485782	2.06332E-07	enriched	2849	102	2577	170	0.434225844	6.74598E-05	0.9271	Cytonuclear	7.2	0.362333333
YDR028C	REG1	31913.17453	14542.74309	2.194439821	2.09248E-07	enriched	3620	318	3045	257	0.425615764	2.31205E-05	1.796	Cytonuclear	8	0.390333333
YOR059C	LPL1	7644.309383	3047.593902	2.508309712	2.32783E-07	enriched	1407	0	1353	54	0.396895787	1.56808E-05	NA	TMD	11.5	0.379666667
YHR212C	YHR212C	266.4878856	45.395391	5.870373175	2.33058E-07	enriched	336	0	336	0	NA	NA	NA	NA	NA	NA
YNR020C	ATP23	1894.327645	753.6094581	2.513672864	2.4061E-07	enriched	943	44	813	86	0.372693727	NA	0.4551	Cytonuclear	9.5	0.412
YBR225W	YBR225W	7868.998792	3528.032376	2.230421366	2.41263E-07	enriched	2703	0	2703	0	0.43063263	3.15671E-05	1.3653	Cytonuclear	7	0.388
YLR353W	BUD8	5831.526134	2638.905601	2.209827488	2.4701E-07	enriched	2017	52	1812	153	0.42384106	5.90247E-05	0.4934	TMD	7.4	0.418666667
YIR014W	YIR014W	1134.870638	415.307977	2.732600144	2.5745E-07	enriched	729	0	729	0	0.345679012	1.3329E-05	NA	Exception	9.4	0.415666667
YOR188W	MSB1	10901.05341	5117.987684	2.129949129	2.59594E-07	enriched	3600	21	3414	165	0.407732865	NA	2.2432	Cytonuclear	5.4	0.394333333
YOR322C	LDB19	12675.53584	5849.029987	2.167117602	2.61194E-07	enriched	2820	238	2457	125	0.421245421	2.82089E-05	0.6402	Cytonuclear	6.2	0.417333333
YOR383C	FIT3	3548.715208	917.7651122	3.866692208	2.63526E-07	enriched	781	35	615	131	0.809756098	NA	4.0562	SS	4.1	0.509
YMR032W	HOF1	7777.409906	3535.538692	2.199780736	2.82289E-07	enriched	2096	0	2010	86	0.435820896	6.0255E-05	0.6975	Cytonuclear	6.9	0.402
YPR116W	RRG8	1985.990448	689.0395041	2.882259197	2.85765E-07	enriched	834	0	834	0	0.413669065	NA	NA	mito	5.7	0.376333333
YJL102W	MEF2	5476.040651	2288.620902	2.392725089	2.89703E-07	enriched	2482	19	2460	3	0.426829268	4.71848E-06	NA	mito	8.9	0.382333333
YGL096W	TOS8	2316.679379	980.319672	2.363187687	2.97304E-07	enriched	1280	313	831	136	0.422382671	NA	NA	Cytonuclear	7.9	0.398
YFL013C	IES1	8011.881282	3587.716628	2.233142166	2.9878E-07	enriched	2114	0	2079	35	0.451659452	5.53199E-05	1.422	Cytonuclear	6.7	0.400666667
YHL029C	OCA5	7281.411679	3328.817445	2.187386902	3.08934E-07	enriched	2139	6	2040	93	0.454411765	4.04836E-05	0.6385	Cytonuclear	2.4	0.407333333
YBL101C	ECM21	12328.64595	5756.167122	2.141815151	3.14592E-07	enriched	3537	65	3354	118	0.433810376	2.60428E-05	2.0239	Cytonuclear	7.7	0.414
YCR032W	BPH1	29990.4598	5797.408101	5.173080674	3.14668E-07	enriched	6767	130	6504	133	0.403136531	NA	0.3892	Cytonuclear	6.6	0.346666667
YNL144C	YNL144C	3564.483674	1508.778834	2.36249581	3.15365E-07	enriched	2431	162	2223	46	0.429149798	2.93751E-05	NA	Cytonuclear	10	0.400333333
YJL187C	SWE1	10286.02751	4803.48885	2.14136596	3.24624E-07	enriched	2460	0	2460	0	0.423170732	2.79947E-05	0.5963	Cytonuclear	8.1	0.389
YLR228C	ECM22	6236.597591	2876.760311	2.167923955	3.2687E-07	enriched	2827	200	2445	182	0.420858896	6.87136E-05	0.6963	Exception	6.9	0.409
YMR199W	CLN1	9718.465403	4544.760251	2.138389016	3.27902E-07	enriched	1932	194	1641	97	0.482632541	3.74683E-05	1.374	Cytonuclear	4	0.380666667
YPL072W	UBP16	3851.376969	1296.332698	2.970978804	3.30901E-07	enriched	1500	0	1500	0	0.442	1.00774E-05	0.2759	mito	7.3	0.365333333
YOR341W	RPA190	95916.58697	39700.701	2.415992276	3.30901E-07	enriched	5379	102	4995	282	0.593993994	3.42097E-05	2.5441	Cytonuclear	NA	0.381
YDR069C	DOA4	7630.195779	3458.104238	2.206467837	3.32543E-07	enriched	3106	44	2781	281	0.449838188	9.09272E-05	1.0716	Cytonuclear	4.3	0.355333333
YDR124W	YDR124W	1428.035376	562.0953785	2.540557048	3.38903E-07	enriched	975	0	975	0	0.341538462	2.48144E-06	NA	Cytonuclear	8.3	0.377666667
YER040W	GLN3	5231.070903	2363.912894	2.212886488	3.39296E-07	enriched	2520	71	2193	256	0.414500684	1.86701E-05	1.3435	Cytonuclear	4.3	0.405666667
YBR255W	MTC4	6919.523396	1941.991682	3.563106609	3.5304E-07	enriched	2239	15	2085	139	0.401438849	5.80139E-06	0.4205	Exception	7.6	0.386
YDR301W	CFT1	16662.5989	7309.280593	2.279649644	3.58772E-07	enriched	4221	18	4074	129	0.460235641	5.08076E-05	1.3144	Cytonuclear	6.7	0.374333333
YFL008W	SMC1	13559.2671	6281.169117	2.158717088	3.64887E-07	enriched	3838	65	3678	95	0.481239804	5.48282E-05	1.8006	Cytonuclear	6.4	0.358
YAL031C	GIP4	6610.662641	3016.134604	2.191766452	3.65066E-07	enriched	2283	0	2283	0	0.433639947	NA	0.5599	Exception	6.4	0.400666667
YGR140W	CBF2	6001.185855	2756.122423	2.177401775	3.79714E-07	enriched	2947	0	2871	76	0.4169279	5.82995E-05	1.0187	Exception	5.8	0.361666667
YMR219W	ESC1	20531.01156	7923.808796	2.59105338	3.88319E-07	enriched	5052	34	4977	41	0.44424352	4.85176E-05	2.1051	Cytonuclear	7.8	0.386666667
YJL077W-A	YJL077W-A	748.6103576	163.4327711	4.580540076	4.00799E-07	enriched	87	0	87	0	0.413793103	6.80357E-06	NA	Cytonuclear	30.1	NA
YBR163W	EXO5	5397.294783	2452.331432	2.200883091	4.01693E-07	enriched	1925	90	1758	77	0.392491468	2.65472E-05	0.1914	mito	10.7	0.361333333
YIL112W	HOS4	9989.657144	4532.940216	2.203791947	4.02076E-07	enriched	3496	124	3252	120	0.4400369	4.588E-05	1.1452	Cytonuclear	7.5	0.388333333
YMR275C	BUL1	13105.77444	6046.021459	2.16766919	4.06111E-07	enriched	3046	42	2931	73	0.446264074	2.50506E-05	1.6281	Cytonuclear	8.3	0.403666667
YER123W	YCK3	7252.290123	3319.13333	2.184995118	4.1213E-07	enriched	2187	190	1575	422	0.464761905	3.25351E-05	0.8384	Cytonuclear	8.1	0.368666667
YFL066C	YFL066C	307.4930465	60.34152439	5.095877997	4.17978E-07	enriched	1179	0	1179	0	0.404580153	NA	NA	Cytonuclear	NA	0.459
YOR129C	AFI1	4774.227393	2186.374514	2.183627445	4.32738E-07	enriched	2950	79	2682	189	0.426174497	1.02471E-05	0.3409	Cytonuclear	5.6	0.371
YMR160W	YMR160W	4669.993524	2081.563683	2.243502594	4.34731E-07	enriched	2541	49	2451	41	0.399020808	1.09848E-05	1.1902	Cytonuclear	6.4	0.368666667
YOR084W	LPX1	3075.255703	1273.686514	2.414452591	4.37284E-07	enriched	1323	100	1164	59	0.430412371	NA	NA	Cytonuclear	9.9	0.522333333
YDL145C	COP1	90772.12377	43599.01092	2.081976675	4.44345E-07	enriched	3983	239	3606	138	0.557404326	0.000155591	3.0256	Exception	10.3	0.399333333
YML111W	BUL2	10633.47926	5009.498832	2.122663289	4.47084E-07	enriched	3055	177	2763	115	0.436482085	2.17886E-05	0.9096	Cytonuclear	5.4	0.367666667
YKL176C	LST4	17031.74983	8077.335278	2.108585226	4.54069E-07	enriched	2870	347	2487	36	0.425814234	4.15434E-05	0.2042	Exception	10.3	0.393666667
YCR081W	SRB8	10989.14006	3844.102782	2.858700894	4.67067E-07	enriched	4284	0	4284	0	0.448179272	0.000198016	0.8406	Cytonuclear	8.6	0.351666667
YMR165C	PAH1	10616.67682	4921.754804	2.157091778	4.88605E-07	enriched	2814	134	2589	91	0.410196987	NA	1.3265	Cytonuclear	10.3	0.41
YOR066W	MSA1	6809.381897	3188.88974	2.13534567	4.95819E-07	enriched	2134	13	1890	231	0.434920635	2.91651E-05	1.9171	Cytonuclear	2.6	0.426333333
YER180C	ISC10	2638.126465	1056.448695	2.497164771	4.98145E-07	enriched	957	110	804	43	0.421641791	6.83748E-05	0.005	Cytonuclear	12.2	0.375333333
YGL233W	SEC15	11178.06157	5219.405052	2.141635198	4.98145E-07	enriched	2854	54	2733	67	0.437980241	1.32016E-05	0.6937	Cytonuclear	8.2	0.340666667
YGL110C	CUE3	3814.781783	1747.830096	2.182581587	5.24277E-07	enriched	2137	190	1875	72	0.4192	1.02412E-05	0.3827	Cytonuclear	6.3	0.370333333
YDL013W	SLX5	6522.355327	2602.505907	2.506182718	5.24554E-07	enriched	2081	136	1860	85	0.420967742	NA	0.2225	Cytonuclear	6.4	0.428
YNR011C	PRP2	6189.990145	2818.403629	2.196275254	5.2639E-07	enriched	2735	100	2631	4	0.44013683	8.39161E-05	1.0753	Cytonuclear	7.9	0.385
YOR011W	AUS1	5472.358656	2489.446771	2.198222801	5.37371E-07	enriched	4185	0	4185	0	0.518996416	2.41237E-05	0.539	TMD	10.7	0.385333333
YOL078W	AVO1	6999.735895	3184.640161	2.197967601	5.39467E-07	enriched	3595	39	3531	25	0.400169924	NA	0.5936	Cytonuclear	9.5	0.383
YDR457W	TOM1	135205.9061	29649.3844	4.560158965	5.43458E-07	enriched	10015	135	9807	73	0.451208321	NA	2.1892	Cytonuclear	NA	0.368333333
YNR066C	YNR066C	2712.003474	1015.596875	2.670354292	5.48894E-07	enriched	1311	0	1311	0	0.414187643	5.91534E-05	NA	SS	5.6	0.365333333
YNL076W	MKS1	6676.311645	3070.19566	2.174555756	5.54589E-07	enriched	2018	225	1755	38	0.41025641	1.99844E-05	0.5484	Cytonuclear	6.8	0.396333333
YPL258C	THI21	2366.676684	1030.755293	2.296060664	5.72909E-07	enriched	2010	263	1656	91	0.545289855	0.000375009	NA	Cytonuclear	8.4	0.422
YJR106W	ECM27	7904.424372	2658.049479	2.973768711	5.76067E-07	enriched	2466	46	2178	242	0.399449036	0.000105856	0.7218	TMD	7.7	0.395
YDL112W	TRM3	13277.91406	6401.142162	2.074303886	5.78991E-07	enriched	4464	43	4311	110	0.438413361	1.91695E-05	1.5559	Cytonuclear	7.1	0.364666667
YOL023W	IFM1	5837.43154	1720.262451	3.393337765	5.95333E-07	enriched	2471	159	2031	281	0.46971935	NA	0.6881	mito	8.3	0.369333333
YGR212W	SLI1	1830.923498	763.1078613	2.399298436	6.01506E-07	enriched	1480	22	1407	51	0.407249467	2.62763E-05	0.3813	Cytonuclear	5.8	0.363333333
YIL095W	PRK1	6515.639498	3018.062065	2.158881878	6.17021E-07	enriched	2620	112	2433	75	0.442663379	7.72576E-06	1.4874	Cytonuclear	3.9	0.376333333
YIR029W	DAL2	1458.694526	515.4587609	2.82989569	6.19814E-07	enriched	1105	0	1032	73	0.476744186	3.5615E-05	NA	Cytonuclear	7.8	0.423333333
YGL236C	MTO1	3826.048601	1733.297344	2.207381563	6.2049E-07	enriched	2066	0	2010	56	0.474626866	3.19096E-05	0.2641	Exception	9.6	0.470333333
YHR069C-A	YHR069C-A	432.0289162	110.7288853	3.901682158	6.51646E-07	enriched	363	0	363	0	NA	NA	NA	NA	10.8	NA
YKL032C	IXR1	8521.594146	4122.535944	2.067075767	6.79396E-07	enriched	2111	183	1794	134	0.54180602	1.25389E-05	3.7128	Cytonuclear	3.3	0.450333333
YCR073C	SSK22	7396.525775	1689.008022	4.379212933	6.80215E-07	enriched	4042	3	3996	43	0.436186186	6.34315E-06	0.2276	Exception	5.8	0.392333333
YJR035W	RAD26	8694.614384	2246.68137	3.869981075	6.84633E-07	enriched	3258	0	3258	0	0.418968692	0.000327278	0.4084	Cytonuclear	6.3	0.388
YLR454W	FMP27	56176.38591	18698.01767	3.004403296	6.85033E-07	enriched	8055	94	7887	74	0.431342716	3.81021E-05	0.9068	Exception	11	0.348666667
YIL130W	ASG1	11974.54964	5710.269072	2.097020209	6.98773E-07	enriched	3135	137	2895	103	0.449740933	0.000149474	NA	Exception	3.5	0.367
YFL007W	BLM10	52173.39093	15779.41029	3.306422101	7.23437E-07	enriched	6623	130	6432	61	0.446828358	NA	1.2817	Exception	8.7	0.376
YNL054W	VAC7	9562.620584	4473.948917	2.137400485	7.61277E-07	enriched	3498	0	3498	0	0.411663808	8.03485E-05	2.4321	TMD	5.6	0.393333333
YGR258C	RAD2	12261.90374	3477.229605	3.526342845	7.85096E-07	enriched	3307	161	3096	50	0.423449612	9.40161E-06	0.4443	Cytonuclear	8.2	0.401333333
YLR247C	IRC20	32276.4602	9096.246889	3.548327194	7.96973E-07	enriched	4817	28	4671	118	0.439948619	NA	0.4042	Cytonuclear	7.8	0.367333333
YER153C	PET122	1735.458885	718.8264878	2.414294568	8.0106E-07	enriched	765	0	765	0	0.325490196	2.3451E-05	NA	mito	9.8	0.550333333
YLR131C	ACE2	13538.16917	3710.438369	3.64867108	8.09062E-07	enriched	2378	0	2313	65	0.403372244	3.54753E-05	2.0263	Cytonuclear	6.2	0.408666667
YMR075W	RCO1	5648.752127	2586.637939	2.183820179	8.20597E-07	enriched	2488	324	2055	109	0.446715328	1.48426E-05	0.7064	Cytonuclear	2.7	0.342666667
YGL162W	SUT1	1589.110465	668.5920677	2.376801254	8.35601E-07	enriched	1281	274	900	107	0.463333333	7.80563E-06	NA	Cytonuclear	1.5	0.424333333
YPR031W	NTO1	3275.597316	1471.446288	2.226107295	8.41896E-07	enriched	2358	0	2247	111	0.44058745	3.96897E-05	0.2164	Cytonuclear	9.8	0.369666667
YOR353C	SOG2	6279.173223	2917.76419	2.152049588	9.33899E-07	enriched	2412	25	2376	11	0.390151515	3.77823E-05	0.4575	Cytonuclear	7.5	0.384
